trip_id,departure_at,arrival_at,route_name,vehicle_capacity,total_price,occupancy
9727,2017-11-24 16:00:00-06,2017-11-24 17:00:00-06,Santa Fé - Ixtapaluca,21,64,5
9634,2017-11-21 10:00:00-06,2017-11-21 11:15:00-06,Nezahualcóyotl - Del Valle,22,65,5
9614,2017-11-21 07:00:00-06,2017-11-21 07:45:00-06,Ecatepec - Centro,21,63,5
9675,2017-11-22 10:00:00-06,2017-11-22 11:00:00-06,Ixtapaluca - Santa Fé,20,64,5
9592,2017-11-21 09:00:00-06,2017-11-21 09:45:00-06,Ixtapaluca - Condesa,20,59,5
9649,2017-11-22 07:00:00-06,2017-11-22 08:00:00-06,Ixtapaluca - Santa Fé,19,64,6
9773,2017-11-25 20:00:00-06,2017-11-25 20:45:00-06,Centro - Ecatepec,18,63,6
9749,2017-11-24 20:00:00-06,2017-11-24 20:45:00-06,Santa Fé - Iztapalapa,20,110,10
9676,2017-11-22 17:00:00-06,2017-11-22 17:45:00-06,Centro - Ecatepec,22,63,5
9713,2017-11-23 10:00:00-06,2017-11-23 11:15:00-06,Nezahualcóyotl - Del Valle,22,65,5
9607,2017-11-21 16:00:00-06,2017-11-21 17:15:00-06,Del Valle - Nezahualcóyotl,21,195,15
9640,2017-11-22 07:00:00-06,2017-11-22 07:45:00-06,Ixtapaluca - Condesa,19,59,6
9650,2017-11-22 17:00:00-06,2017-11-22 18:15:00-06,Del Valle - Nezahualcóyotl,20,65,5
9613,2017-11-21 19:00:00-06,2017-11-21 20:00:00-06,Santa Fé - Ixtapaluca,22,64,5
9638,2017-11-22 17:00:00-06,2017-11-22 17:45:00-06,Santa Fé - Iztapalapa,20,55,5
9772,2017-11-25 17:00:00-06,2017-11-25 17:45:00-06,Centro - Ecatepec,19,63,6
9743,2017-11-24 09:00:00-06,2017-11-24 10:00:00-06,Ixtapaluca - Santa Fé,21,64,5
9630,2017-11-21 19:00:00-06,2017-11-21 20:15:00-06,Del Valle - Nezahualcóyotl,20,195,15
9675,2017-11-22 10:00:00-06,2017-11-22 11:00:00-06,Ixtapaluca - Santa Fé,20,64,5
9693,2017-11-23 09:00:00-06,2017-11-23 09:45:00-06,Ixtapaluca - Condesa,20,59,5
9763,2017-11-24 07:00:00-06,2017-11-24 07:45:00-06,Ecatepec - Centro,18,63,6
9745,2017-11-24 19:00:00-06,2017-11-24 20:30:00-06,Polanco - Buenavista,20,62,5
9722,2017-11-23 19:00:00-06,2017-11-23 20:00:00-06,Santa Fé - Ixtapaluca,20,128,10
9785,2017-11-26 18:00:00-06,2017-11-26 18:45:00-06,Centro - Ecatepec,22,63,5
9732,2017-11-24 07:00:00-06,2017-11-24 07:45:00-06,Iztapalapa - Santa Fé,19,110,11
9666,2017-11-22 07:00:00-06,2017-11-22 08:15:00-06,Nezahualcóyotl - Del Valle,21,65,5
9716,2017-11-23 07:00:00-06,2017-11-23 07:45:00-06,Ecatepec - Centro,19,63,6
9710,2017-11-23 08:00:00-06,2017-11-23 08:45:00-06,Ixtapaluca - Condesa,21,118,10
9606,2017-11-21 16:00:00-06,2017-11-21 17:00:00-06,Santa Fé - Ixtapaluca,20,64,5
9731,2017-11-24 18:00:00-06,2017-11-24 19:30:00-06,Polanco - Buenavista,21,62,5
9782,2017-11-25 09:00:00-06,2017-11-25 09:45:00-06,Ixtapaluca - Condesa,19,59,6
9661,2017-11-22 09:00:00-06,2017-11-22 10:30:00-06,Buenavista - Polanco,21,62,5
9620,2017-11-21 20:00:00-06,2017-11-21 21:00:00-06,Santa Fé - Ixtapaluca,21,64,5
9628,2017-11-21 10:00:00-06,2017-11-21 10:45:00-06,Iztapalapa - Santa Fé,19,110,11
9625,2017-11-21 18:00:00-06,2017-11-21 18:45:00-06,Centro - Ecatepec,21,63,5
9782,2017-11-25 09:00:00-06,2017-11-25 09:45:00-06,Ixtapaluca - Condesa,19,118,11
9747,2017-11-24 19:00:00-06,2017-11-24 20:15:00-06,Del Valle - Nezahualcóyotl,21,65,5
9658,2017-11-22 19:00:00-06,2017-11-22 19:45:00-06,Condesa - Ixtapaluca,19,59,6
9619,2017-11-21 08:00:00-06,2017-11-21 09:30:00-06,Buenavista - Polanco,18,62,6
9609,2017-11-21 07:00:00-06,2017-11-21 08:30:00-06,Buenavista - Polanco,19,62,6
9728,2017-11-24 20:00:00-06,2017-11-24 20:45:00-06,Condesa - Ixtapaluca,19,59,6
9785,2017-11-26 18:00:00-06,2017-11-26 18:45:00-06,Centro - Ecatepec,22,63,5
9628,2017-11-21 10:00:00-06,2017-11-21 10:45:00-06,Iztapalapa - Santa Fé,19,55,6
9770,2017-11-25 19:00:00-06,2017-11-25 19:45:00-06,Centro - Ecatepec,22,63,5
9709,2017-11-23 18:00:00-06,2017-11-23 19:30:00-06,Polanco - Buenavista,22,62,5
9759,2017-11-24 07:00:00-06,2017-11-24 08:15:00-06,Nezahualcóyotl - Del Valle,20,130,10
9761,2017-11-24 10:00:00-06,2017-11-24 11:00:00-06,Ixtapaluca - Santa Fé,18,64,6
9742,2017-11-24 20:00:00-06,2017-11-24 20:45:00-06,Centro - Ecatepec,22,63,5
9740,2017-11-24 11:00:00-06,2017-11-24 12:30:00-06,Buenavista - Polanco,20,124,10
9641,2017-11-22 20:00:00-06,2017-11-22 20:45:00-06,Centro - Ecatepec,20,63,5
9675,2017-11-22 10:00:00-06,2017-11-22 11:00:00-06,Ixtapaluca - Santa Fé,20,64,5
9624,2017-11-21 16:00:00-06,2017-11-21 16:45:00-06,Centro - Ecatepec,21,63,5
9606,2017-11-21 16:00:00-06,2017-11-21 17:00:00-06,Santa Fé - Ixtapaluca,20,64,5
9719,2017-11-23 19:00:00-06,2017-11-23 19:45:00-06,Centro - Ecatepec,20,63,5
9609,2017-11-21 07:00:00-06,2017-11-21 08:30:00-06,Buenavista - Polanco,19,62,6
9598,2017-11-21 10:00:00-06,2017-11-21 11:30:00-06,Buenavista - Polanco,22,62,5
9746,2017-11-24 10:00:00-06,2017-11-24 10:45:00-06,Ixtapaluca - Condesa,22,59,5
9595,2017-11-21 09:00:00-06,2017-11-21 09:45:00-06,Ecatepec - Centro,18,63,6
9706,2017-11-23 09:00:00-06,2017-11-23 10:30:00-06,Buenavista - Polanco,18,62,6
9696,2017-11-23 10:00:00-06,2017-11-23 11:30:00-06,Buenavista - Polanco,22,62,5
9683,2017-11-23 11:00:00-06,2017-11-23 12:15:00-06,Nezahualcóyotl - Del Valle,22,65,5
9793,2017-11-26 19:00:00-06,2017-11-26 19:45:00-06,Centro - Ecatepec,22,63,5
9755,2017-11-24 08:00:00-06,2017-11-24 08:45:00-06,Ixtapaluca - Condesa,20,59,5
9685,2017-11-23 16:00:00-06,2017-11-23 17:00:00-06,Santa Fé - Ixtapaluca,21,64,5
9655,2017-11-22 08:00:00-06,2017-11-22 09:00:00-06,Ecatepec - Insurgentes Sur,18,55,6
9663,2017-11-22 16:00:00-06,2017-11-22 16:45:00-06,Centro - Ecatepec,22,63,5
9649,2017-11-22 07:00:00-06,2017-11-22 08:00:00-06,Ixtapaluca - Santa Fé,19,64,6
9670,2017-11-22 09:00:00-06,2017-11-22 09:45:00-06,Ixtapaluca - Condesa,21,59,5
9702,2017-11-23 16:00:00-06,2017-11-23 16:45:00-06,Centro - Ecatepec,20,63,5
9633,2017-11-21 17:00:00-06,2017-11-21 17:45:00-06,Santa Fé - Iztapalapa,22,55,5
9666,2017-11-22 07:00:00-06,2017-11-22 08:15:00-06,Nezahualcóyotl - Del Valle,21,65,5
9760,2017-11-24 18:00:00-06,2017-11-24 19:00:00-06,Santa Fé - Ixtapaluca,20,64,5
9794,2017-11-26 10:00:00-06,2017-11-26 10:45:00-06,Ixtapaluca - Condesa,20,118,10
9641,2017-11-22 20:00:00-06,2017-11-22 20:45:00-06,Centro - Ecatepec,20,63,5
9675,2017-11-22 10:00:00-06,2017-11-22 11:00:00-06,Ixtapaluca - Santa Fé,20,64,5
9725,2017-11-24 08:00:00-06,2017-11-24 09:30:00-06,Buenavista - Polanco,19,62,6
9597,2017-11-21 07:00:00-06,2017-11-21 08:15:00-06,Nezahualcóyotl - Del Valle,18,65,6
9651,2017-11-22 18:00:00-06,2017-11-22 19:15:00-06,Del Valle - Nezahualcóyotl,19,130,11
9690,2017-11-23 08:00:00-06,2017-11-23 08:45:00-06,Iztapalapa - Santa Fé,20,110,10
9591,2017-11-21 07:00:00-06,2017-11-21 07:45:00-06,Ixtapaluca - Condesa,21,59,5
9641,2017-11-22 20:00:00-06,2017-11-22 20:45:00-06,Centro - Ecatepec,20,63,5
9649,2017-11-22 07:00:00-06,2017-11-22 08:00:00-06,Ixtapaluca - Santa Fé,19,64,6
9788,2017-11-26 17:00:00-06,2017-11-26 17:45:00-06,Centro - Ecatepec,20,63,5
9705,2017-11-23 10:00:00-06,2017-11-23 11:00:00-06,Ecatepec - Insurgentes Sur,22,55,5
9642,2017-11-22 19:00:00-06,2017-11-22 20:15:00-06,Del Valle - Nezahualcóyotl,22,65,5
9789,2017-11-26 09:00:00-06,2017-11-26 09:45:00-06,Ecatepec - Centro,22,126,10
9709,2017-11-23 18:00:00-06,2017-11-23 19:30:00-06,Polanco - Buenavista,22,62,5
9774,2017-11-25 16:00:00-06,2017-11-25 16:45:00-06,Centro - Ecatepec,21,63,5
9768,2017-11-24 10:00:00-06,2017-11-24 11:00:00-06,Ecatepec - Insurgentes Sur,19,55,6
9705,2017-11-23 10:00:00-06,2017-11-23 11:00:00-06,Ecatepec - Insurgentes Sur,22,55,5
9793,2017-11-26 19:00:00-06,2017-11-26 19:45:00-06,Centro - Ecatepec,22,63,5
9672,2017-11-22 07:00:00-06,2017-11-22 08:30:00-06,Buenavista - Polanco,21,62,5
9791,2017-11-26 11:00:00-06,2017-11-26 11:45:00-06,Ixtapaluca - Condesa,22,59,5
9657,2017-11-22 18:00:00-06,2017-11-22 19:30:00-06,Polanco - Buenavista,21,62,5
9680,2017-11-23 07:00:00-06,2017-11-23 08:30:00-06,Buenavista - Polanco,21,62,5
9600,2017-11-21 18:00:00-06,2017-11-21 19:30:00-06,Polanco - Buenavista,18,62,6
9635,2017-11-22 08:00:00-06,2017-11-22 08:45:00-06,Ixtapaluca - Condesa,19,59,6
9629,2017-11-21 09:00:00-06,2017-11-21 10:30:00-06,Buenavista - Polanco,21,62,5
9670,2017-11-22 09:00:00-06,2017-11-22 09:45:00-06,Ixtapaluca - Condesa,21,59,5
9753,2017-11-24 11:00:00-06,2017-11-24 11:45:00-06,Ixtapaluca - Condesa,18,59,6
9727,2017-11-24 16:00:00-06,2017-11-24 17:00:00-06,Santa Fé - Ixtapaluca,21,64,5
9645,2017-11-22 19:00:00-06,2017-11-22 19:45:00-06,Centro - Ecatepec,19,63,6
9699,2017-11-23 07:00:00-06,2017-11-23 07:45:00-06,Ixtapaluca - Condesa,18,59,6
9683,2017-11-23 11:00:00-06,2017-11-23 12:15:00-06,Nezahualcóyotl - Del Valle,22,65,5
9623,2017-11-21 19:00:00-06,2017-11-21 20:30:00-06,Polanco - Buenavista,21,62,5
9669,2017-11-22 11:00:00-06,2017-11-22 11:45:00-06,Ixtapaluca - Condesa,18,59,6
9645,2017-11-22 19:00:00-06,2017-11-22 19:45:00-06,Centro - Ecatepec,19,126,11
9648,2017-11-22 09:00:00-06,2017-11-22 10:00:00-06,Ixtapaluca - Santa Fé,18,64,6
9645,2017-11-22 19:00:00-06,2017-11-22 19:45:00-06,Centro - Ecatepec,19,63,6
9636,2017-11-22 10:00:00-06,2017-11-22 11:00:00-06,Ecatepec - Insurgentes Sur,18,55,6
9781,2017-11-25 10:00:00-06,2017-11-25 10:45:00-06,Ixtapaluca - Condesa,20,59,5
9709,2017-11-23 18:00:00-06,2017-11-23 19:30:00-06,Polanco - Buenavista,22,62,5
9739,2017-11-24 17:00:00-06,2017-11-24 18:15:00-06,Del Valle - Nezahualcóyotl,18,130,12
9747,2017-11-24 19:00:00-06,2017-11-24 20:15:00-06,Del Valle - Nezahualcóyotl,21,65,5
9607,2017-11-21 16:00:00-06,2017-11-21 17:15:00-06,Del Valle - Nezahualcóyotl,21,65,5
9746,2017-11-24 10:00:00-06,2017-11-24 10:45:00-06,Ixtapaluca - Condesa,22,59,5
9678,2017-11-22 19:00:00-06,2017-11-22 20:30:00-06,Polanco - Buenavista,20,62,5
9726,2017-11-24 17:00:00-06,2017-11-24 18:30:00-06,Polanco - Buenavista,19,62,6
9634,2017-11-21 10:00:00-06,2017-11-21 11:15:00-06,Nezahualcóyotl - Del Valle,22,65,5
9746,2017-11-24 10:00:00-06,2017-11-24 10:45:00-06,Ixtapaluca - Condesa,22,59,5
9775,2017-11-25 09:00:00-06,2017-11-25 09:45:00-06,Ecatepec - Centro,20,63,5
9704,2017-11-23 18:00:00-06,2017-11-23 19:00:00-06,Santa Fé - Ixtapaluca,18,64,6
9641,2017-11-22 20:00:00-06,2017-11-22 20:45:00-06,Centro - Ecatepec,20,63,5
9772,2017-11-25 17:00:00-06,2017-11-25 17:45:00-06,Centro - Ecatepec,19,63,6
9737,2017-11-24 09:00:00-06,2017-11-24 09:45:00-06,Ecatepec - Centro,22,63,5
9592,2017-11-21 09:00:00-06,2017-11-21 09:45:00-06,Ixtapaluca - Condesa,20,59,5
9752,2017-11-24 17:00:00-06,2017-11-24 17:45:00-06,Centro - Ecatepec,19,63,6
9744,2017-11-24 16:00:00-06,2017-11-24 17:15:00-06,Del Valle - Nezahualcóyotl,21,65,5
9663,2017-11-22 16:00:00-06,2017-11-22 16:45:00-06,Centro - Ecatepec,22,63,5
9640,2017-11-22 07:00:00-06,2017-11-22 07:45:00-06,Ixtapaluca - Condesa,19,59,6
9673,2017-11-22 11:00:00-06,2017-11-22 12:30:00-06,Buenavista - Polanco,19,62,6
9765,2017-11-24 07:00:00-06,2017-11-24 08:00:00-06,Ixtapaluca - Santa Fé,20,64,5
9626,2017-11-21 18:00:00-06,2017-11-21 19:00:00-06,Santa Fé - Ixtapaluca,22,64,5
9723,2017-11-23 10:00:00-06,2017-11-23 10:45:00-06,Ixtapaluca - Condesa,18,59,6
9627,2017-11-21 10:00:00-06,2017-11-21 11:00:00-06,Ecatepec - Insurgentes Sur,21,55,5
9647,2017-11-22 18:00:00-06,2017-11-22 18:45:00-06,Centro - Ecatepec,19,63,6
9610,2017-11-21 18:00:00-06,2017-11-21 19:15:00-06,Del Valle - Nezahualcóyotl,19,65,6
9767,2017-11-24 08:00:00-06,2017-11-24 09:00:00-06,Ecatepec - Insurgentes Sur,21,55,5
9627,2017-11-21 10:00:00-06,2017-11-21 11:00:00-06,Ecatepec - Insurgentes Sur,21,55,5
9765,2017-11-24 07:00:00-06,2017-11-24 08:00:00-06,Ixtapaluca - Santa Fé,20,64,5
9795,2017-11-26 20:00:00-06,2017-11-26 20:45:00-06,Centro - Ecatepec,18,63,6
9774,2017-11-25 16:00:00-06,2017-11-25 16:45:00-06,Centro - Ecatepec,21,63,5
9728,2017-11-24 20:00:00-06,2017-11-24 20:45:00-06,Condesa - Ixtapaluca,19,59,6
9785,2017-11-26 18:00:00-06,2017-11-26 18:45:00-06,Centro - Ecatepec,22,63,5
9631,2017-11-21 08:00:00-06,2017-11-21 09:00:00-06,Ecatepec - Insurgentes Sur,19,110,11
9766,2017-11-24 20:00:00-06,2017-11-24 21:00:00-06,Santa Fé - Ixtapaluca,19,64,6
9650,2017-11-22 17:00:00-06,2017-11-22 18:15:00-06,Del Valle - Nezahualcóyotl,20,65,5
9687,2017-11-23 20:00:00-06,2017-11-23 20:45:00-06,Centro - Ecatepec,19,63,6
9679,2017-11-22 08:00:00-06,2017-11-22 09:30:00-06,Buenavista - Polanco,19,62,6
9732,2017-11-24 07:00:00-06,2017-11-24 07:45:00-06,Iztapalapa - Santa Fé,19,55,6
9730,2017-11-24 09:00:00-06,2017-11-24 09:45:00-06,Ixtapaluca - Condesa,18,59,6
9670,2017-11-22 09:00:00-06,2017-11-22 09:45:00-06,Ixtapaluca - Condesa,21,59,5
9665,2017-11-22 20:00:00-06,2017-11-22 20:45:00-06,Condesa - Ixtapaluca,18,59,6
9721,2017-11-23 10:00:00-06,2017-11-23 10:45:00-06,Iztapalapa - Santa Fé,22,55,5
9708,2017-11-23 08:00:00-06,2017-11-23 09:00:00-06,Ecatepec - Insurgentes Sur,22,55,5
9707,2017-11-23 20:00:00-06,2017-11-23 20:45:00-06,Santa Fé - Iztapalapa,22,55,5
9734,2017-11-24 07:00:00-06,2017-11-24 07:45:00-06,Ixtapaluca - Condesa,20,59,5
9778,2017-11-25 20:00:00-06,2017-11-25 20:45:00-06,Condesa - Ixtapaluca,18,118,12
9618,2017-11-21 10:00:00-06,2017-11-21 10:45:00-06,Ixtapaluca - Condesa,18,59,6
9659,2017-11-22 20:00:00-06,2017-11-22 21:00:00-06,Insurgentes Sur - Ecatepec,18,55,6
9649,2017-11-22 07:00:00-06,2017-11-22 08:00:00-06,Ixtapaluca - Santa Fé,19,64,6
9785,2017-11-26 18:00:00-06,2017-11-26 18:45:00-06,Centro - Ecatepec,22,126,10
9654,2017-11-22 10:00:00-06,2017-11-22 11:15:00-06,Nezahualcóyotl - Del Valle,21,65,5
9755,2017-11-24 08:00:00-06,2017-11-24 08:45:00-06,Ixtapaluca - Condesa,20,59,5
9672,2017-11-22 07:00:00-06,2017-11-22 08:30:00-06,Buenavista - Polanco,21,62,5
9608,2017-11-21 10:00:00-06,2017-11-21 11:00:00-06,Ixtapaluca - Santa Fé,22,128,10
9650,2017-11-22 17:00:00-06,2017-11-22 18:15:00-06,Del Valle - Nezahualcóyotl,20,65,5
9739,2017-11-24 17:00:00-06,2017-11-24 18:15:00-06,Del Valle - Nezahualcóyotl,18,130,12
9752,2017-11-24 17:00:00-06,2017-11-24 17:45:00-06,Centro - Ecatepec,19,63,6
9794,2017-11-26 10:00:00-06,2017-11-26 10:45:00-06,Ixtapaluca - Condesa,20,59,5
9781,2017-11-25 10:00:00-06,2017-11-25 10:45:00-06,Ixtapaluca - Condesa,20,59,5
9758,2017-11-24 10:00:00-06,2017-11-24 11:30:00-06,Buenavista - Polanco,22,186,14
9668,2017-11-22 07:00:00-06,2017-11-22 07:45:00-06,Iztapalapa - Santa Fé,18,55,6
9696,2017-11-23 10:00:00-06,2017-11-23 11:30:00-06,Buenavista - Polanco,22,62,5
9688,2017-11-23 16:00:00-06,2017-11-23 17:15:00-06,Del Valle - Nezahualcóyotl,19,195,16
9732,2017-11-24 07:00:00-06,2017-11-24 07:45:00-06,Iztapalapa - Santa Fé,19,165,16
9738,2017-11-24 11:00:00-06,2017-11-24 12:15:00-06,Nezahualcóyotl - Del Valle,22,65,5
9761,2017-11-24 10:00:00-06,2017-11-24 11:00:00-06,Ixtapaluca - Santa Fé,18,64,6
9700,2017-11-23 20:00:00-06,2017-11-23 21:00:00-06,Santa Fé - Ixtapaluca,18,64,6
9710,2017-11-23 08:00:00-06,2017-11-23 08:45:00-06,Ixtapaluca - Condesa,21,59,5
9792,2017-11-26 08:00:00-06,2017-11-26 08:45:00-06,Ixtapaluca - Condesa,22,59,5
9676,2017-11-22 17:00:00-06,2017-11-22 17:45:00-06,Centro - Ecatepec,22,63,5
9752,2017-11-24 17:00:00-06,2017-11-24 17:45:00-06,Centro - Ecatepec,19,63,6
9779,2017-11-25 07:00:00-06,2017-11-25 07:45:00-06,Ixtapaluca - Condesa,21,59,5
9780,2017-11-25 11:00:00-06,2017-11-25 11:45:00-06,Ixtapaluca - Condesa,18,59,6
9678,2017-11-22 19:00:00-06,2017-11-22 20:30:00-06,Polanco - Buenavista,20,62,5
9710,2017-11-23 08:00:00-06,2017-11-23 08:45:00-06,Ixtapaluca - Condesa,21,59,5
9784,2017-11-26 07:00:00-06,2017-11-26 07:45:00-06,Ecatepec - Centro,22,63,5
9793,2017-11-26 19:00:00-06,2017-11-26 19:45:00-06,Centro - Ecatepec,22,63,5
9708,2017-11-23 08:00:00-06,2017-11-23 09:00:00-06,Ecatepec - Insurgentes Sur,22,55,5
9701,2017-11-23 17:00:00-06,2017-11-23 18:30:00-06,Polanco - Buenavista,21,62,5
9594,2017-11-21 16:00:00-06,2017-11-21 17:00:00-06,Insurgentes Sur - Ecatepec,18,55,6
9667,2017-11-22 19:00:00-06,2017-11-22 20:00:00-06,Santa Fé - Ixtapaluca,21,64,5
9797,2017-11-26 07:00:00-06,2017-11-26 07:45:00-06,Ixtapaluca - Condesa,21,59,5
9602,2017-11-21 20:00:00-06,2017-11-21 20:45:00-06,Centro - Ecatepec,19,63,6
9612,2017-11-21 20:00:00-06,2017-11-21 20:45:00-06,Santa Fé - Iztapalapa,18,55,6
9687,2017-11-23 20:00:00-06,2017-11-23 20:45:00-06,Centro - Ecatepec,19,189,16
9753,2017-11-24 11:00:00-06,2017-11-24 11:45:00-06,Ixtapaluca - Condesa,18,59,6
9672,2017-11-22 07:00:00-06,2017-11-22 08:30:00-06,Buenavista - Polanco,21,62,5
9761,2017-11-24 10:00:00-06,2017-11-24 11:00:00-06,Ixtapaluca - Santa Fé,18,64,6
9594,2017-11-21 16:00:00-06,2017-11-21 17:00:00-06,Insurgentes Sur - Ecatepec,18,55,6
9762,2017-11-24 08:00:00-06,2017-11-24 08:45:00-06,Iztapalapa - Santa Fé,19,110,11
9754,2017-11-24 18:00:00-06,2017-11-24 18:45:00-06,Centro - Ecatepec,21,63,5
9791,2017-11-26 11:00:00-06,2017-11-26 11:45:00-06,Ixtapaluca - Condesa,22,59,5
9668,2017-11-22 07:00:00-06,2017-11-22 07:45:00-06,Iztapalapa - Santa Fé,18,110,12
9663,2017-11-22 16:00:00-06,2017-11-22 16:45:00-06,Centro - Ecatepec,22,63,5
9720,2017-11-23 17:00:00-06,2017-11-23 17:45:00-06,Santa Fé - Iztapalapa,22,55,5
9762,2017-11-24 08:00:00-06,2017-11-24 08:45:00-06,Iztapalapa - Santa Fé,19,55,6
9734,2017-11-24 07:00:00-06,2017-11-24 07:45:00-06,Ixtapaluca - Condesa,20,59,5
9723,2017-11-23 10:00:00-06,2017-11-23 10:45:00-06,Ixtapaluca - Condesa,18,59,6
9713,2017-11-23 10:00:00-06,2017-11-23 11:15:00-06,Nezahualcóyotl - Del Valle,22,65,5
9675,2017-11-22 10:00:00-06,2017-11-22 11:00:00-06,Ixtapaluca - Santa Fé,20,64,5
9735,2017-11-24 16:00:00-06,2017-11-24 17:00:00-06,Insurgentes Sur - Ecatepec,19,55,6
9735,2017-11-24 16:00:00-06,2017-11-24 17:00:00-06,Insurgentes Sur - Ecatepec,19,55,6
9680,2017-11-23 07:00:00-06,2017-11-23 08:30:00-06,Buenavista - Polanco,21,62,5
9612,2017-11-21 20:00:00-06,2017-11-21 20:45:00-06,Santa Fé - Iztapalapa,18,55,6
9748,2017-11-24 19:00:00-06,2017-11-24 20:00:00-06,Santa Fé - Ixtapaluca,20,64,5
9684,2017-11-23 11:00:00-06,2017-11-23 11:45:00-06,Ixtapaluca - Condesa,22,59,5
9641,2017-11-22 20:00:00-06,2017-11-22 20:45:00-06,Centro - Ecatepec,20,63,5
9613,2017-11-21 19:00:00-06,2017-11-21 20:00:00-06,Santa Fé - Ixtapaluca,22,64,5
9659,2017-11-22 20:00:00-06,2017-11-22 21:00:00-06,Insurgentes Sur - Ecatepec,18,55,6
9779,2017-11-25 07:00:00-06,2017-11-25 07:45:00-06,Ixtapaluca - Condesa,21,59,5
9630,2017-11-21 19:00:00-06,2017-11-21 20:15:00-06,Del Valle - Nezahualcóyotl,20,65,5
9772,2017-11-25 17:00:00-06,2017-11-25 17:45:00-06,Centro - Ecatepec,19,63,6
9701,2017-11-23 17:00:00-06,2017-11-23 18:30:00-06,Polanco - Buenavista,21,62,5
9645,2017-11-22 19:00:00-06,2017-11-22 19:45:00-06,Centro - Ecatepec,19,63,6
9718,2017-11-23 17:00:00-06,2017-11-23 18:15:00-06,Del Valle - Nezahualcóyotl,19,65,6
9797,2017-11-26 07:00:00-06,2017-11-26 07:45:00-06,Ixtapaluca - Condesa,21,59,5
9783,2017-11-25 18:00:00-06,2017-11-25 18:45:00-06,Centro - Ecatepec,19,63,6
9604,2017-11-21 11:00:00-06,2017-11-21 12:15:00-06,Nezahualcóyotl - Del Valle,18,65,6
9604,2017-11-21 11:00:00-06,2017-11-21 12:15:00-06,Nezahualcóyotl - Del Valle,18,130,12
9730,2017-11-24 09:00:00-06,2017-11-24 09:45:00-06,Ixtapaluca - Condesa,18,59,6
9712,2017-11-23 08:00:00-06,2017-11-23 09:30:00-06,Buenavista - Polanco,22,62,5
9769,2017-11-24 16:00:00-06,2017-11-24 16:45:00-06,Centro - Ecatepec,22,63,5
9674,2017-11-22 10:00:00-06,2017-11-22 11:30:00-06,Buenavista - Polanco,21,62,5
9736,2017-11-24 09:00:00-06,2017-11-24 10:30:00-06,Buenavista - Polanco,21,62,5
9657,2017-11-22 18:00:00-06,2017-11-22 19:30:00-06,Polanco - Buenavista,21,124,10
9607,2017-11-21 16:00:00-06,2017-11-21 17:15:00-06,Del Valle - Nezahualcóyotl,21,65,5
9696,2017-11-23 10:00:00-06,2017-11-23 11:30:00-06,Buenavista - Polanco,22,62,5
9611,2017-11-21 11:00:00-06,2017-11-21 11:45:00-06,Ixtapaluca - Condesa,18,59,6
9700,2017-11-23 20:00:00-06,2017-11-23 21:00:00-06,Santa Fé - Ixtapaluca,18,192,17
9738,2017-11-24 11:00:00-06,2017-11-24 12:15:00-06,Nezahualcóyotl - Del Valle,22,65,5
9749,2017-11-24 20:00:00-06,2017-11-24 20:45:00-06,Santa Fé - Iztapalapa,20,110,10
9705,2017-11-23 10:00:00-06,2017-11-23 11:00:00-06,Ecatepec - Insurgentes Sur,22,55,5
9710,2017-11-23 08:00:00-06,2017-11-23 08:45:00-06,Ixtapaluca - Condesa,21,59,5
9750,2017-11-24 10:00:00-06,2017-11-24 10:45:00-06,Iztapalapa - Santa Fé,22,55,5
9662,2017-11-22 17:00:00-06,2017-11-22 18:30:00-06,Polanco - Buenavista,21,62,5
9782,2017-11-25 09:00:00-06,2017-11-25 09:45:00-06,Ixtapaluca - Condesa,19,59,6
9782,2017-11-25 09:00:00-06,2017-11-25 09:45:00-06,Ixtapaluca - Condesa,19,59,6
9603,2017-11-21 19:00:00-06,2017-11-21 19:45:00-06,Condesa - Ixtapaluca,22,59,5
9766,2017-11-24 20:00:00-06,2017-11-24 21:00:00-06,Santa Fé - Ixtapaluca,19,64,6
9620,2017-11-21 20:00:00-06,2017-11-21 21:00:00-06,Santa Fé - Ixtapaluca,21,64,5
9697,2017-11-23 17:00:00-06,2017-11-23 17:45:00-06,Centro - Ecatepec,22,63,5
9679,2017-11-22 08:00:00-06,2017-11-22 09:30:00-06,Buenavista - Polanco,19,62,6
9648,2017-11-22 09:00:00-06,2017-11-22 10:00:00-06,Ixtapaluca - Santa Fé,18,64,6
9663,2017-11-22 16:00:00-06,2017-11-22 16:45:00-06,Centro - Ecatepec,22,63,5
9612,2017-11-21 20:00:00-06,2017-11-21 20:45:00-06,Santa Fé - Iztapalapa,18,110,12
9790,2017-11-26 20:00:00-06,2017-11-26 20:45:00-06,Condesa - Ixtapaluca,22,118,10
9721,2017-11-23 10:00:00-06,2017-11-23 10:45:00-06,Iztapalapa - Santa Fé,22,110,10
9601,2017-11-21 17:00:00-06,2017-11-21 18:30:00-06,Polanco - Buenavista,22,62,5
9733,2017-11-24 10:00:00-06,2017-11-24 11:15:00-06,Nezahualcóyotl - Del Valle,18,195,17
9642,2017-11-22 19:00:00-06,2017-11-22 20:15:00-06,Del Valle - Nezahualcóyotl,22,65,5
9709,2017-11-23 18:00:00-06,2017-11-23 19:30:00-06,Polanco - Buenavista,22,62,5
9673,2017-11-22 11:00:00-06,2017-11-22 12:30:00-06,Buenavista - Polanco,19,62,6
